學號,不及格學分數,學年學期,修習學分總數,示警類別
9d101f0147230db4c187056d4330d1818e2327075bb8716792b968b8babd7638,"3 ",1071,"3 ",1/3不及格
22f706c1790ccfe9aa2e8f2872ab25828146601d2e10bca7b5c299db40ee5e3b,"6 ",1071,"6 ",1/3不及格
a31f5873cc4bdc93ec562249844d6a49fc76bc34f45dcf3f291d94e8e7b9f6bc,"3 ",1071,"3 ",1/3不及格
e65b5d9ee99295e720e25c47f26d2a0f79e978b64ca542c87dba58a0b8561d47,"6 ",1071,"9 ",1/3不及格
ffb014f305f1f9b1be006965f3721d23f5a3f2ee63b7835d7b8ae16b53c74c6a,"3 ",1071,"3 ",1/3不及格
17c813cc910929dad1bbc0e2daf5a255ec824bd447ac50b4956df0acb55bd56b,12,1071,17,1/2不及格
5083e257ad2625c69f4b97d1ba60be5558f178ac75a6d134db5922134dbb46b0,"6 ",1071,"9 ",1/3不及格
03f74f4fd7f8239dd5f202bf82a7f2dc95a9ab008ab60e12b2e0dc5a2086828b,"3 ",1071,"3 ",1/3不及格
34cf9e9cb887b5f89ae8300272ea067d8d6bb87fce7a7571dd87da90457c54d8,"6 ",1071,10,1/2不及格但是為特殊身分
e9dacf771aec3c42727eab833c8fbd88ce12cb4b3b8b3f6a1aaf87e3bcda0626,"4 ",1071,"6 ",1/3不及格
c88978d49c313c65c7acd986ef6f915b8ff8e91485f9687021bd1f9a7ec8b488,"6 ",1071,"9 ",1/3不及格
8b77edfef5a7cbde2094201e173e0388e56da6073beea03ce22ad22c4544c05e,15,1071,23,1/2不及格但是為特殊身分
a4a46933078281e880a87ee1470a46fec5289f9d5dabddaab74773e86135a9f1,12,1071,18,2/3不及格
d41de61b50e30f0d0111c18f6d1d36f1cac0fd3c17ad43a4f5c810baa469ae52,"6 ",1071,"9 ",1/3不及格
1c5ef1bb3097ffc842ab8a4323430fb97f489a5d2db105fb390df7bad79fbed1,"3 ",1071,"3 ",1/3不及格
e29b6f0fa5878dc67fad1ab5812a1941cde9bc1573c1d28735992841c4f26f61,"3 ",1071,"3 ",1/3不及格
ebafbfa431f554ff6fedd18b0f434bcb34ad2341e0dfd287236d24e611c532f9,"3 ",1071,"3 ",1/3不及格
cc74e4cc0614f27be229492a5ae1e4a21d94464cb7b18cc115456dce6d245085,12,1071,12,1/3不及格
6208e87cb5f5b44abf0fa0b80a1349063064757dde30902572c51f03c358509b,"7 ",1071,"7 ",1/3不及格
972234c79d965f9582ba0933707fd14cbda2cf83fd5fc0aebe49265dbca17539,"2 ",1071,"2 ",1/3不及格
d71e91e811670fb6b0ce6eb21c5106d2ade09042b76a062d243885b9649a1a6e,"9 ",1071,"9 ",1/3不及格
fa033dc202ff9331ad177172a6bbb0ea19c160f2dbd44c895894732754c418ff,"9 ",1071,"9 ",1/3不及格
132e8323a424430141ffa1b0b2a6dfc96e6257ff2701d653d583cac83cbdd75f,"5 ",1071,"7 ",1/3不及格
0a3e64928ddaddbd9034f8937ef9026b2c9219ae2f19f73a72ebba5bbcd1cc68,10,1071,12,2/3不及格
2e53da6228b5bc628c32f6e64c14b66c08f608b3fe700d4da407fd5ee8fa07fc,11,1071,11,2/3不及格
34a245820d82a4f570635753ad8f00a02ee0c168cafb1a58bbfc43d67de9f339,"2 ",1071,"2 ",1/3不及格
2f213695fb7d11acc3d28377e083f0e4acf6ab8fe93a5a8062c6a36eaa4ef52b,16,1071,24,1/2不及格
d74b686e7165d7eaa8245125e4ae683ef7e286819527adb2ffff07acdf93cf0d,11,1071,15,1/2不及格
cdaf004e0cda88c0b8abf922ef984c2463e6f4ff65c1b9977a7a4d067b93611b,"9 ",1071,14,1/2不及格
418179d9217678fa13fb795243b3daf3fd0d433eff3c13bc994c85c07f766dc3,12,1071,15,1/2不及格
35b33ec93c355e5beab34cc464a8807dbc7f8f4843f2dd2581661fa45ee6f0be,12,1071,23,1/2不及格
be59e4f68e40e9ae92536f6ec5bf4801261ee06ed4c2512cb1fd930db5a947c7,21,1071,21,1/2不及格
402bf5bf62f1d25b3b2693c9856708feace9ec33b29368ee0605bef4de5cb04c,11,1071,11,2/3不及格
aa875ae0e1e3ceef47752714b834381ca3f005c1d41e68647d4e60f3bfeab437,18,1071,22,2/3不及格
dbacbe0572dea658fab39bdf23023e26ef81d36dba7354ba238e2120f29e81ae,"6 ",1071,"6 ",1/3不及格
302e5f4fbbc701b494e4b4a0080b12a502843d7d5d066e9f32af8024becff637,15,1071,15,1/2不及格
4ae6808c770bcb8df701d0ac2e6dd4341f37fa579e0d3c641d24598506be3e51,19,1071,19,2/3不及格
60bf86b3aba71c70047de8991f99b9e6544ac637ebcb5f6fb84131559409dde8,15,1071,27,1/2不及格但是為特殊身分
71567027f19c757c19f136cc4a733ac8ef10c844334b0da8658741489fdf17e1,15,1071,21,1/2不及格
e0e1dd9982930089a2776126313453c071319a5b67c1073beaf8ad2074063d48,"9 ",1071,"9 ",1/3不及格
f8e8f55111e5c65e8401232c82ee1b2bbce170367b64cb9dcb490974f91c3910,12,1071,12,1/3不及格
799e33266991ced7006170fd736dd1d0bc8936da457fa25f6eb631564fd01bf0,"8 ",1071,14,1/2不及格
6669e915c847bef56a4336259b96a3a4981f4c6f7fd31acb88e371a154d1260b,12,1071,18,1/2不及格
e523edf634bc7c721e67fe82bd18b83df269f0a8d450bf5aff32373904abc6c6,"9 ",1071,"9 ",1/3不及格
139af58b26fafa21eb5f0684c41d6cebfa46a24d417bdc7ea57a53ebe5fe5b8a,"1 ",1071,"1 ",1/3不及格
2c6fe6ecf485bead9af8f44ee15f8ddf50a14fd0bd0bec1418cb655e0e373da8,14,1071,24,1/2不及格但是為特殊身分
a3af92124ce2e0775fd9c36a8865eeaab326bfbcc98fd37a03f7fe1e43f3aace,12,1071,20,1/2不及格
5d48c40259e2001fa0c465fee52101b9c80860a95bef3cc0d8fcd256fe9d6a1c,16,1071,16,2/3不及格
28e273819d2804bf7a79c69e2e878d0c7d8e941409c69267423a8d0b5a303fcf,10,1071,17,1/2不及格
daf1c2c4fc0fbafbced7d0af0e7952914a3b560109efdda2bd9a79dec018fa2d,20,1071,25,1/2不及格
206f5923aa34a0d4165e5eb88b758b090c55b46637112d5644985652bdf80391,12,1071,17,1/2不及格
651884f412d4162ed8fae8dd2ebdd7f5156320ee7af99d4fb9bac059d6470c5d,17,1071,19,1/2不及格
086aae988e5734b9d24d5df49ef2aab58eaeebaf81cdd8981d29e8cb5e54f56e,22,1071,22,1/2不及格
26cb484ff6a3847f1d725210d0acc07aa3fc11a717643b494772c644dffab965,"9 ",1071,18,1/2不及格
6bbdbb8243fc172ff172ecbd45e83b362a9083e79ed819ffb51ebb952d8cd8b7,12,1071,24,1/2不及格
8f7089c223b2351e1f21b0d49d62ce0bc0368190879779deff8b0f2ccb4e53d1,14,1071,23,1/2不及格但是為特殊身分
3c07ee81e16f4c85fdd8052aac97d93284fb010f72a87517bfe02b5d1a3e0ebf,15,1071,25,1/2不及格
f9c2c605584ca2608ec57ee43dc3d7ea58c5d151a0b20a12644a790b0c7c4d49,"9 ",1071,18,1/2不及格
8a87426eee8b6c938c255c99c2374b9b0bbbaa1fb1644031beba5a99361fd739,15,1071,21,1/2不及格
9e9e034019e2d477511c9de6b70c455b033e58b53edcf75845d35a32455b52f2,13,1071,24,1/2不及格
8fc39d9dfba61f7f8ea31f4d08c30343143f256b0cc4bfaaba18475231771bb1,17,1071,17,1/2不及格
8d383f7359a3fd12ff4846f4d9ed7a93941459f2f63562df7bbeb1b8d748d445,12,1071,20,1/2不及格
aefcb4877b123b4d87151afb6f5b1dbc53b99b288574c1af0a954cd5f76ddeef,"9 ",1071,16,1/2不及格
59629e13a3a9fef826517b152b91fc755617b353fa7bcfc0fc23977cebd80b97,12,1071,21,1/2不及格
6c1e4e184f7d4d5fc60113cf0d033793117fdb934d7eac75b83dfa2bdc346d3e,15,1071,22,2/3不及格
4b4eba5395dcbb384d57c0da0b7073129cd1ccc83e8e4c1a74725cc49136eb39,"9 ",1071,18,1/2不及格
35dd490fcf75c1166e1ef2cd515f9161c6fe3ba057ad1b91338261591016a18e,"9 ",1071,17,1/2不及格
5936caaaef1539ced6aca81a20935c9f2d08051050aeb772c63a860a6ee53f9b,15,1071,23,1/2不及格
9d307b32bffce9cfe0c0c0eb0bf2e23bb4a69269657ac4557f6aad68f72798e7,15,1071,20,2/3不及格
4d4ec8e84656b88c4f770c97e7a0d2da7fc6d6b381a642ea8683baab47ac009c,21,1071,22,1/2不及格
18f416c97544d806cb230d6428525508c94d9228a1fcfc3bc1e34608e106e82a,12,1071,19,1/2不及格但是為特殊身分
8587b7004acb472a4fb91ade68311b74f495b3ff36e44f98d9617e88ae7bcf5b,12,1071,21,1/2不及格
682e6aba523591542ec223ba8b4b54b4a82dd24b97c92bcd44170ef719ce3729,15,1071,21,2/3不及格
6333a4c2ce4b6c4bfb2f5dba289c20ad89dd463322bad14a0b57362a9dbc937e,12,1071,21,1/2不及格
fd4a1b568d985032d72b62260657d19241290a30ea51309587d0542e456c2576,12,1071,24,1/2不及格但是為特殊身分
14c10a6a066604ead866e5d003e58885d58e91cdc8c63ece7ab45ffff50060c1,18,1071,21,2/3不及格
7b83e474580049d579989dcbc6b44a4d8442b7eb56c235ac39b77d8987d7d6fe,12,1071,18,2/3不及格
f06fddfaae2773b638d91093d5eaed0a69b5fc6d82b78754fab1bdb00a07192b,12,1071,21,1/2不及格
75f9020434aed0eaa0ef47ec853b75bcd38e1b2c0e363d2476776f58fb927a93,"3 ",1071,"3 ",1/3不及格
d8dab56d7162be86505e97318de0c7883f267d340af36558e178fd15a9fab3b3,15,1071,21,1/2不及格
7c17750f693ca1825cad1551310505763d04df198cd676b00ffcc7f08fac9003,10,1071,18,1/2不及格但是為特殊身分
bea81224a6c3d6019f049e0085bd8391d18968095f5ed0ec04ec0f59f7b07cb4,15,1071,17,1/2不及格
fbe7a4b96d27b3dc4ee51c6cd80be644a9d3c35f8790f705ba045a1380aa7c11,18,1071,32,1/2不及格
bf6cdbb3cee592ad9f073ea9657b0ebc673e4240ff72ab8785bde22981fe62c2,11,1071,16,1/2不及格
57ca14f7aa909c617d961970d76a847526f712911ed3f5e8e11ece3b42c125e2,10,1071,17,1/2不及格
7f16a823699cfe68e30e1ecfbc17b5ea424d2deb1a054a8189ae54f33aa71854,12,1071,20,1/2不及格
27a6482be279f150102874528e05ffc5477125e7b353ecb98b26f578a185c68a,"9 ",1071,17,1/2不及格
40ddf3efcd1ca7882569bc658fab1ccb63d9760448d1084436ac96282db998dc,14,1071,20,1/2不及格
e4048012010df286bbfad465915e3056d1961336250fb8d222232d4e8acebf62,12,1071,18,1/2不及格
04f9ea49c51ede98338b1a5114d518d5a92ad9e02dd54da5933f2db336ae1739,12,1071,16,2/3不及格
af46d49ed8152743a53a9040102ba6ae4c8fea1f8c428091d5eb3b33be296c65,24,1071,26,1/2不及格
a18088d8c1661d597fddd22fdf0692060f74216de3e250489ec954a8f2a416be,12,1071,19,1/2不及格
cd7c06fded125653d678adbcfaa515ed7f2bb736f6a9c63d5b23964ea109f71f,"9 ",1071,17,1/2不及格
9ce12581165dc2a3beb4a6956e26405c07bc91a018ea176f7ba2e11e6045f202,10,1071,20,1/2不及格
a8567f8975e993cfbd8f9df492f1f78ce1dfa39401d41cb1a85be401e10179ee,"9 ",1071,18,1/2不及格
ae6f6060e2137be8b6f9caeeab6bd4f78249fc43cc3ed5f91774ea9b98240794,10,1071,18,1/2不及格
280794294135521db49e353f8fd08687490c01a7aa5694d7fc8969b0628febde,10,1071,16,1/2不及格
0ce3ed42a1137607798556fbedd98c842f62ad152201d144cb4612c25eeb0580,16,1071,16,1/2不及格
82e49dc6cece4cb6e3e31c07a5a2088e00f26bdf88bac9616f6d38734d6f1f50,"8 ",1071,16,1/2不及格
55a5032c8bcd74c54624ff594d6f603790f6db734b04a4cd07e2aeb1222c1638,10,1071,17,1/2不及格
72f02b83d5e9f2e8da9d299a1751e1d41cacd8beefa927f63a16d45b156c0c4a,12,1071,20,1/2不及格
4bbb28b0dc77446749967d98b4010a9f01c1d459ebff61a4882e4c21234e7d7b,"8 ",1071,16,1/2不及格
5040272df52507507ca0a8ace6f81682ca9a970b1c06fe97fbfe80a4a1d02eff,"9 ",1071,16,1/2不及格
b9be147da6adfe8531e8547e56951fc92f15059d5b39cadad761e43ddf52e450,"9 ",1071,16,1/2不及格
d6123f3cc44150cbc0a2e50d6fd90e549ec67fb0bffbbb25ed90c472898a1aa7,"9 ",1071,18,1/2不及格
97e27ce2e69b21785a91a5d4eb805e0d7ee2d66fcbe22132e7546bd4879de109,"9 ",1071,18,1/2不及格
2789918b15b11059c57ecd9f2f94ca4c9ccb16ee4424baeb36eef0d1a8ea0d76,"9 ",1071,17,1/2不及格
7d99e4a34bce160686a34941ef1ee4e536a8e027c2de8bdd828ac42a2da63662,"9 ",1071,17,1/2不及格
ab3da2551aec6dd8341b5bb2d8758fc7850557bc8889e73eb184c3ee910a51e6,12,1071,17,1/2不及格
713fceba1deaf4303e1d6237b52f6d87d174452e4b15032ed58b480676f1466d,13,1071,26,1/2不及格
ce3bd10deb6ce6b9cdbe46d35bdd60d06d4776d4d6ad10a370e5c27d18e16a9c,13,1071,21,1/2不及格
3d85d1bea91dc40c1ade32ad3fbdf409f6f6975a6e53bcf75eb3652967ca92d8,"9 ",1071,18,1/2不及格
90a546a89c4fe389af97e0ea6ec1e8002d7848753613fd431be2be2c2658c842,"9 ",1071,16,1/2不及格
2afe54e7a3f5bacc075ce42f349b5797809ad2c460ca36dd952f3e0bf0282481,"9 ",1071,18,1/2不及格
abea684fc2b420a4077d98a0cee149c81eeea83e7e7d2523af244ffbf9688db2,11,1071,19,1/2不及格
55b86c03cde5f491044315e479002984d2af3265de96113b04f203534bfd2b7f,"9 ",1071,18,1/2不及格
2f6fce1b32530cd1e5f28ff1a348e797a4c90062e9056935c59705388124dd5e,"9 ",1071,16,1/2不及格
243cfa45daad4cf838abe4f0af4f20f33aa89c1fec4767fda2858db26d6f4347,"8 ",1071,16,1/2不及格
38e594fb2f014ded63d12cd677bfdd5ebe8f6687dd1060f2cd03fe2f8ec5c82f,"9 ",1071,18,1/2不及格
cf763ba7cc78c6525701e15b7e53e14269659c62424db9bc9d4453cae9056da0,11,1071,22,1/2不及格
67255a3ccd987d65866ce1b8566c8002d20d2e18de852ed824dcbde2a9cb998c,11,1071,22,1/2不及格
c436a53b0693be005a5df38aa09baea3d6bb6162239f8c8f52e8fac214e53da4,12,1071,18,2/3不及格
13c8d6126603398535f58384a2b4b2e00aede1dca218017ad1bfe9b6edc02850,10,1071,20,1/2不及格
f5789644a05f9639d3032675b5a8e1e86c5a4b4f061b50c6a331895c2f1eb7de,"9 ",1071,17,1/2不及格
1c5a94587e5d8761159f73ef8e54e4adf96feb22c147da99df07d71bd77db798,12,1071,18,1/2不及格
26308e9b862e9233024a9af94d627f1db501cde1ae7cf013ad5a25e3d4acce47,12,1071,21,1/2不及格但是為特殊身分
3f11807a8451eeacaeea082d4603df2b24c7dc0194e7fb9e0d4e9e5644adf8d8,12,1071,24,1/2不及格但是為特殊身分
98c8a201b41481e642aa2c9df5f381af58d790b9b7b747e9b3227d05db7ce2e1,"9 ",1071,17,1/2不及格
9173b2874cdf68c4641592e8af3b1a377d89c64579ca418512209506eba63d33,"9 ",1071,18,1/2不及格
c3b654e00b972ba8b152d09e5be8ffef8b5d633f2c642e92639a12d8da5468d3,12,1071,17,1/2不及格
1b0eeb3e88f83af6de3d95cdd6c07233533e181c217bad33f9766f63f2787951,12,1071,18,2/3不及格
b7c4f55141beaffb7c6d5f98bfdd09fccd1a5827e01dc0af8efe8cbec9aafff0,"9 ",1071,17,1/2不及格
51828dc5a08ef93851b84770f67775ba3344f8226ef4100e5125a17ab20542b9,"9 ",1071,16,1/2不及格
4517fc04fdf9e3b7b9ab8f64dc020e6c6cd684b978ed6b00a14daee194d752d8,12,1071,17,1/2不及格
e3b62ff7593aac6521f702a1d1b3d288d28d14b41c0c02a4dc4bcc1de2bf013d,12,1071,19,1/2不及格但是為特殊身分
dfcf5a9db2683a4425cdfcba135db68626f9282964df37b43a5e103b609688a3,"9 ",1071,18,1/2不及格
fca500cf9019490dcfa9226cf005b3ca2b56c57ab0b1406192a58bd94eaac03c,"9 ",1071,17,1/2不及格
5da2f7412f2e85f5af1d62ae236278ecdced8e6959c9ce819a7b71ce99f50488,12,1071,21,1/2不及格
ccacd6889399a9a6ec9c52ddba0e07569c700c526123eaa90bcc122c957741a4,"9 ",1071,18,1/2不及格但是為特殊身分
aa879db5ff9ad69f2704dd733fbeb7db810ce6f36bdb68506e62b8da6ec77c68,"9 ",1071,17,1/2不及格
b380c0662224d7136073d2767a1128cfc3f18382715562799102e76a051a5df2,18,1071,18,1/2不及格
c381d16c55920ee5c5ff407adb5242562bad0ab9349f0d28eb4a628ea6b2013e,14,1071,27,1/2不及格
30ba79d1368caf79cf64e516d587827c8ac94319b91491edb47ddc31f0a6e5dd,14,1071,21,2/3不及格
8623433d44cafa4141833730d441de09deaa844f7aa233d2c45696df258bcd7f,13,1071,19,1/2不及格
8a7e2288ffe8f7d541d2b9a392d841eefbf6169d5cd50e8142c37ab3eb95a97d,10,1071,19,1/2不及格
94b56627244666034d18152aab730317dc65b4c91497f4143e11c97331bca8f9,15,1071,18,1/2不及格
d76d7777bdb64abee99064a60ea0aa481a7629dd58363b58afc35d5e17dd4b62,10,1071,17,1/2不及格
55f37215ffc0c99e2e8156ce30f02814523fa563f0d521c65ba2445903e7facf,15,1071,21,1/2不及格
a8fdf21dcb8fefe9759277d49c91a0e0e3c5af2bf082d977b9467055a1f16abd,15,1071,21,2/3不及格
0e80b4b78feb637a8fbf7b81731c54ce66d7ceb7115d091b0ebda2e219e53e54,14,1071,23,1/2不及格
49ce2062a2261ec80e9198492e98334abaf08d0c478d80a10e0947e2253d8ae2,16,1071,25,1/2不及格
975e31cb0a67078badab2fa1e748b9fff77f978e4b318317d87c045d50ff5666,10,1071,20,1/2不及格
5b49c43728a0c8a6adcb7f49bf15567b2cdf1d756644b2fc20e04ee51a25f72f,21,1071,25,1/2不及格
265bdc8b6a08e32cc3affa5738f6cb63742d2fb88618aa5013b49a52c6577872,"9 ",1071,17,1/2不及格
4cc883ad5a16cd405fe6a46f81f1602a21415069b3f0bf3dd34c864f26381a5d,11,1071,20,1/2不及格
38160b94a79d148c77c29035afe3772995cf34a0479ab8fa6e6d78bb072844c5,12,1071,22,1/2不及格
b770a0b4263f2494f06323f2e19fa0b20d25b1b1d6c1f19af7562a51df702d23,"6 ",1071,11,1/2不及格但是為特殊身分
bdeba17a14136974133dec1cfe15525dfd73e9ee405b18459a3104bbf571b2ff,14,1071,21,1/2不及格
4b53e4340287cd97806ac9bd00394bbb4e43188963b15e031f24ec8e89c0e023,12,1071,19,1/2不及格
c7d125a5baad152342690e1965671dea2279d671208de6399f09230789ca6093,10,1071,18,1/2不及格
86b017f5c546e965486cb03dade15e948add4b6dca0a98719759e9fdb680593c,12,1071,23,1/2不及格但是為特殊身分
74afb057e485c518905cf6272d1955372b5ae81c7f55a70039c22de88f6f9b9b,12,1071,20,1/2不及格但是為特殊身分
ea15d65fcae57a1487598a5303d06c16c03b6a5610453cdb2c68e5c552513df9,12,1071,20,1/2不及格
5fa0b047f61965975ed4632955ee3d308c58fc84f8f44754f483a76f43076aab,16,1071,16,1/2不及格
36c42f1d7e907477f2d72b2f58ec215b5455433ace611f8f3b42136adab2d741,12,1071,23,1/2不及格但是為特殊身分
0268ea004c2a6a683b953e993d8a15bf80bae41cb2b367fec810b9e263caf53c,13,1071,20,1/2不及格但是為特殊身分
9bfa869d46f03d43cde95df7f027a101d5374de734a80deefc307ad6160ea20a,12,1071,19,1/2不及格
6f75a0dcb5366358be859a4ee879cb085ffd08bf5d140bb6ecc168e3ccd90d1a,12,1071,18,1/2不及格
707a4bbca4cd4fa8a251d932079a7fd9bafa53268469d06ed077964b73e9ebbf,"9 ",1071,15,1/2不及格但是為特殊身分
a0e3849f4aa584407abf7cb14fb4627dc80d4328b1f33eff6a61d84ca9719d78,12,1071,20,1/2不及格
54972508c3859b6f763bdbfac50d908111cb45baa8389df72826aa41e77e4daf,12,1071,20,1/2不及格但是為特殊身分
ce6f61d66a671580b610ec63022a2c8cb19c53ad5484424eab6c3e1a034339d0,15,1071,20,1/2不及格
9e888db85d3d1f2a90a0d9d44c6995e7c868fb17992a9db76954f64c9bd049ed,18,1071,21,1/2不及格
94ac663d007f33d7490a1f5234dc97ba5f474694240ea110997963944b7018e4,11,1071,21,1/2不及格
01fc0b782aa757d11afd11c2ebe8a3ed15123b65af82b6cd6936993a9401b4b1,17,1071,23,2/3不及格
e9efff8652ab2d38ac34b385d1ab21079ba6d594eec15d7c4a536eb463514aa5,12,1071,24,1/2不及格
3cd34380b12923af5a5a0f19e8068187f608be40e73909ce1f91c71e29982c87,"8 ",1071,16,1/2不及格但是為特殊身分
cd2402d81949452d6769c57803d0d18ab46e62aa453ed048a13dfbd4ad333d37,21,1071,21,1/2不及格
85a01f13981477a4c5d0fe83b263085264bc8834f371d2071fd6a5bc3707e65d,14,1071,24,1/2不及格
c4526221623d16b00d3d86b0f02a153a236eafc7469164537a1cfb39394da3bf,12,1071,14,2/3不及格
b69bc8bb206566eb61c9e335dd0df56fbae1970499a04fa78309d37c20e7e55e,11,1071,11,2/3不及格
aaf9035267c513d74d0367e3f5e3b871027c8935259c8274cba3812811964d5b,14,1071,14,2/3不及格
3aef17bcc1c071fd1849afde1cc2c883106feaac9262a43d918531943ec3eff0,12,1071,14,2/3不及格
1807347f7ba4c3502e7217555e5311386a1dd2327f2b886e8cc2132f3c6e98db,12,1071,18,2/3不及格
f15b21258924a3af65791058554e63c552201fac11ab203c2906bfaa444fd32a,"8 ",1071,15,1/2不及格但是為特殊身分
28528d665b42b909f4411f47fa16234a37eadf5de2649c17575f804f58f24912,12,1071,17,1/2不及格
38f73ed6602ca8448ef2e9d7eb4f061b28d2b568bf8d4d8ee8f77c96f7588db6,12,1071,22,1/2不及格
e0b20f1d5d72297ca86def2f45e3ebdacecb3343acfea4cc981a5e7fba6d65bf,10,1071,18,1/2不及格
7ead1f5371cfdc82c13d867128ba2e6475021d0c2e184cf85a0007dc3efce777,16,1071,16,1/2不及格
749c9b15b8ba09357d311fba91e7476f413aa302d5b64752aefbabea1f231cc4,12,1071,20,1/2不及格
834fd3245ab334ec640068e4de45b102e262deafee80261b169c58a607c35e79,15,1071,18,2/3不及格
baad8dc027f7a0be456f159761ae0e50d1e345b59c17fe31f5bf121c91ef5da1,"2 ",1072,"2 ",1/3不及格
9d101f0147230db4c187056d4330d1818e2327075bb8716792b968b8babd7638,"3 ",1072,"3 ",1/3不及格
e8dbb7585d4db36d6407c8396a4892e89b71c54f1e4d2736a68eb9b9a8cd66a6,"6 ",1072,"6 ",1/3不及格
56129218ebc9d287a1a04c66200acf1ebf2ab9ee9c2bcaf9350efb60e33bfc7c,"2 ",1072,"2 ",1/3不及格
90890395e9e1a8178a3ad6503a7ed0aca8b3b55cb047c1adfc15d946c684ed6c,"2 ",1072,"2 ",1/3不及格
e65b5d9ee99295e720e25c47f26d2a0f79e978b64ca542c87dba58a0b8561d47,"6 ",1072,"9 ",1/3不及格
dac5d0d07afa429ea2128741ddd0158d0450c1269f4379376323c94c228c5a3e,10,1072,20,1/2不及格
03f74f4fd7f8239dd5f202bf82a7f2dc95a9ab008ab60e12b2e0dc5a2086828b,"7 ",1072,"7 ",1/3不及格
43fa259659a0f990f94a0f912e8dc01f07f82006c863c1ad9e0b034b1b754274,"7 ",1072,14,1/2不及格
469c10544283ea72b7dc2aa4391b9852a46d3ff38547611964fd7c5e17b81c8f,"2 ",1072,"2 ",1/3不及格
786ead2844e6aec4e9cdf8e16d14a7912048d5d115ea9e5a7780360e33b75df8,"6 ",1072,"9 ",1/3不及格
bcf803bf149b6ec444bf5e84fcfded84343c61d59a5805c7180d3e41e40c6d61,"7 ",1072,"7 ",1/3不及格
cdb22eb8cfd346ed6c7398229b46c33128a7cef26a96faed80cbe980714a80a3,"6 ",1072,"6 ",1/3不及格
d10528bf46ce60d44e71c4b311ee59f09fb66bfdd06d093cbc317805b8f676eb,"8 ",1072,16,1/2不及格
ffd9efbea2c994727c3a0a60a94c12540ba539475437f956a4193ba39354e86b,"6 ",1072,"9 ",1/3不及格
94a73d4439b75dc540d826d199f0ec283c24d9e1b844146e5cb926cf6710a3f4,"2 ",1072,"2 ",1/3不及格
ebafbfa431f554ff6fedd18b0f434bcb34ad2341e0dfd287236d24e611c532f9,"2 ",1072,"2 ",1/3不及格
e40b66df8bfe1f5cfa6bdb31e4e37ecd1b74a45bfd52e0b97c2bcfae7b31d586,"2 ",1072,"2 ",1/3不及格
3cf4ef42e5168fa6794bd3a525b12447878548e3a6ddc06a3d74d4258f64a5a5,"3 ",1072,"3 ",1/3不及格
737ac36b6e42c51b910a8cc4a40c5eb833c7b1b55737bb1a4e28b90ee8335afc,"3 ",1072,"4 ",1/3不及格
0cf79719d5105dc7b5093702cd5935f71bd5486aaf07fbadab95eff38922fd66,16,1072,18,2/3不及格
2509ca0f1829fd7de7ed51714c711bea3cb39342d8dbc3856beeb8a53c49016e,12,1072,21,1/2不及格但是為特殊身分
68af54a9e0ad121fae1a9ba33cee85d890a271bf88d2e6bf36e336a6a284ffa3,"8 ",1072,11,1/2不及格
43a83e1ff73539a65c5d34746af45489fcf696773ad4d2ccdecaf27877930246,"1 ",1072,"1 ",1/3不及格
8395efe3f19688f3a6f4f125580d0dfa6433d19407cc87a0602e0ae381f57960,"3 ",1072,"3 ",1/3不及格
2e53da6228b5bc628c32f6e64c14b66c08f608b3fe700d4da407fd5ee8fa07fc,"2 ",1072,"2 ",1/3不及格
1ccbd1f64af16d4403412c27925e5567fdb8ce9c9b5514112ab38f38a153877a,"7 ",1072,11,1/2不及格
a51a35dc9b721860ef9bcbfd845759bb9d6552fd1707b961ea9bfb7a988ced42,10,1072,20,1/2不及格
3e6bf268a27216c6bd57535edc5a9c985b0bde9d317e8ebaacc5ce8407ba7d78,"9 ",1072,"9 ",1/3不及格
ebbca05244c2aa24eb0792c954b99686d7c13aba55d201cf355bce2af8d0c029,"9 ",1072,13,1/2不及格
418179d9217678fa13fb795243b3daf3fd0d433eff3c13bc994c85c07f766dc3,10,1072,10,1/2不及格
4776a77a42efa2d6775155873a085206c3beb0b8c738fe538c57eaf2fd978fe1,14,1072,25,1/2不及格
1d1b03d893af36823fd82e61de828aa33d2fc792593aa19e035c21c423159fd5,"7 ",1072,12,1/2不及格
5607b10a400daa57a94839e676a7fc0c2062a4fbe66024305c22867f861cb6d5,15,1072,23,1/2不及格
a9c983eaaa2e7d938b0c69f9ba9999f321bd955970c2cb0e5cbd8fdadb043eec,17,1072,27,1/2不及格
b8cf98feba81812090117a74e78ccbd773046e5661ebeeb6aa465997121d1e91,12,1072,17,1/2不及格
d91b12b5d807d5195107982ad5af34ef177904c0583485c4c219f2d588303049,12,1072,18,1/2不及格
8b0bcaf62e40e30c1b0d020d4bcaee19162694c94afdeed298726a045f3c50a6,14,1072,17,2/3不及格
d0f20bdb13419962008a099d0e5599ca076b4ae2faf438184163f87ef08175bd,13,1072,22,1/2不及格
e0e1dd9982930089a2776126313453c071319a5b67c1073beaf8ad2074063d48,"9 ",1072,"9 ",1/3不及格
aea08f575d182b7ac6204cc5106dd126c5374d2dc7adbd69791602a7d6573d3c,"6 ",1072,11,1/2不及格
87cca4dd939eb2efdb28ca1732b0307abc3ee11c85f1a09833bf7a94e611f2f6,"9 ",1072,17,1/2不及格
d4ea56cd50a8a2358a981864dcc521788a0eccaea9b73b8a82ac5bb169476096,"6 ",1072,12,1/2不及格
